id,name,proper,bf,ra,dec,mag,ci,dist,x,y,z,spect,con
64335,,,,13.22859700,40.15288500,4.940,1.061,140.845100,-102.130763,-34.031654,90.820940,K0III,CVn
64372,55    Vir,,55    Vir,13.23636100,-19.93094700,5.310,0.862,38.971200,-34.734141,-11.652490,-13.284653,G8III/IV,Vir
64375,,,,13.23669900,-58.68393700,5.910,1.084,109.170300,-53.794122,-18.051858,-93.265607,K0/K1III,Cen
64378,,,,13.23757800,-59.10323500,4.900,0.489,18.198400,-8.858292,-2.974795,-15.615439,F7IV,Cen
64383,,,,13.23815300,-78.44745400,5.840,1.040,374.531800,-71.100058,-23.889437,-366.944172,F8Ib,Cha
64402,,,,13.24202300,11.33165600,5.640,1.514,146.627600,-136.235772,-45.928750,28.810572,M0III,Vir
64418,,,,13.24536100,-48.95702200,5.840,1.061,72.150100,-44.880151,-15.173876,-54.417229,K0IV,Cen
64456,Eta Mus,,Eta Mus,13.25416000,-67.89458900,4.790,-0.078,117.370900,-41.808581,-14.242780,-108.743263,B8V,Mus
64486,19    CVn,,19    CVn,13.25888200,40.85519900,5.770,0.198,74.074100,-53.011616,-18.132501,48.455437,A7V,CVn
64520,57    Vir,,57    Vir,13.26632200,-19.94310300,5.210,1.011,38.476300,-34.199734,-11.772495,-13.123863,K1III,Vir
64587,59    Vir,,59    Vir,13.27958800,9.42415600,5.190,0.585,17.559300,-16.359162,-5.694884,2.875153,G0Vs,Vir
64598,,,,13.28142500,-31.50619600,5.100,0.959,78.988900,-63.590510,-22.171187,-41.278932,K0III,Cen
64615,,,,13.28695200,-66.78343800,4.860,1.480,366.300400,-136.279795,-47.735769,-336.637835,K2Ib/II,Mus
64617,,,,13.28720000,-43.97947900,5.820,0.187,64.892900,-44.069679,-15.439889,-45.061600,Am,Cen
64618,,,,13.28767400,13.67575100,5.330,1.304,99.502500,-91.239482,-31.978640,23.525019,K3III,Vir
64639,20    CVn,,20    CVn,13.29237900,40.57260800,4.720,0.306,81.037300,-58.064795,-20.431424,52.707610,F3III,CVn
64647,60Sig Vir,,60Sig Vir,13.29341200,5.46986900,4.780,1.638,207.039300,-194.393291,-68.461175,19.735435,M2III,Vir
64701,21    CVn,,21    CVn,13.30403400,49.68206200,5.140,-0.049,84.246000,-51.363732,-18.249871,64.234673,A0V,CVn
64720,61    Vir,,61    Vir,13.30676300,-18.31119600,4.740,0.709,8.555100,-7.651172,-2.724657,-2.687800,G5V,Vir
64722,,,,13.30770100,34.09830400,5.810,1.366,153.609800,-119.818686,-42.702121,86.115777,K4.5III,CVn
64758,46Gam Hya,,46Gam Hya,13.31535900,-23.17151200,2.990,0.920,41.034100,-35.509172,-12.735386,-16.146279,G8III,Hya
64867,23    CVn,,23    CVn,13.33860000,40.15054800,5.600,1.204,156.006200,-111.996053,-40.938116,100.592398,K1III,CVn
64904,Kulou,Kulou,Iot Cen,13.34329600,-36.71229500,2.750,0.068,18.021300,-13.562569,-4.976416,-10.773082,A2V,Cen
64907,,,,13.34384300,-52.74782500,5.470,-0.125,125.313300,-71.208965,-26.139988,-99.746829,B6V,Cen
64924,,,,13.34676100,-55.80068800,6.000,0.236,100000.000000,-52749.721993,-19409.595329,-82708.732510,B0.5Ia,Cen
64939,,,,13.34936700,-46.88000800,5.760,1.106,126.742700,-81.282623,-29.971296,-92.512496,K1III,Cen
64993,,,,13.36156700,2.08724300,5.690,0.045,67.704800,-63.406645,-23.610342,2.465888,A2V,Vir
65036,64    Vir,,64    Vir,13.36935800,5.15476400,5.890,0.109,65.919600,-61.479038,-23.035458,5.922623,A2m,Vir
65042,,,,13.37119100,-52.18295600,5.810,0.072,100000.000000,-57405.842043,-21540.689549,-78997.265562,B2.5Ib,Cen
65066,,,,13.37721100,-60.98839300,4.520,-0.141,108.695700,-49.326495,-18.597689,-95.056771,B3V,Cen
65096,63    Vir,,63    Vir,13.38364300,-17.73527400,5.360,0.987,93.808600,-83.551797,-31.662689,-28.575855,K0III,Vir
65118,65    Vir,,65    Vir,13.38858200,-4.92442700,5.880,1.431,381.679400,-355.419007,-135.214946,-32.764014,K3III,Vir
65173,Mizar,Mizar,79Zet UMa,13.39874700,54.92536200,2.230,0.057,26.308900,-14.115808,-5.413302,21.531272,A2V,UMa
65182,,,,13.40012800,-64.53566800,4.520,0.822,79.808500,-32.034113,-12.298035,-72.055449,G5III-IV,Cen
65215,66    Vir,,66    Vir,13.40923000,-5.16401000,5.760,0.415,29.967000,-27.837241,-10.762966,-2.697251,F3V,Vir
65261,,,,13.41852200,23.85441900,5.750,0.090,87.489100,-74.560893,-29.036841,35.381817,A3IV,Com
65263,Iot1Mus,,Iot1Mus,13.41869400,-74.88781800,5.040,1.110,67.796600,-16.470202,-6.414728,-65.452247,K0III,Mus
65269,Spica,Spica,67Alp Vir,13.41988300,-11.16132200,0.980,-0.235,76.569700,-69.990853,-27.285826,-14.821760,B1V,Vir
65272,Alcor,Alcor,80    UMa,13.42041300,54.98795800,3.990,0.169,25.056400,-13.393436,-5.223608,20.521915,A5V SB,UMa
65274,,,,13.42056800,-64.48514400,5.320,0.411,39.200300,-15.731054,-6.135822,-35.377221,F2III,Cen
65317,,,,13.43065700,-70.62724800,5.650,-0.018,136.054400,-42.002306,-16.510936,-128.351138,Ap,Mus
65330,,,,13.43548300,-39.75510700,5.110,1.181,62.344100,-44.584668,-17.591463,-39.869905,Kp...,Cen
65332,,,,13.43556600,72.39147600,5.820,1.652,359.712200,-101.221853,-39.940957,342.857717,M1III,UMi
65340,,,,13.43650400,-1.19247100,5.970,0.183,78.308500,-72.819816,-28.754333,-1.629678,A7III,Vir
65345,,,,13.43794300,46.02805500,5.880,0.985,126.262600,-81.526124,-32.227752,90.868675,K0III:,CVn
65375,68    Vir,,68    Vir,13.44532500,-12.70766400,5.270,1.477,134.952800,-122.334517,-48.633025,-29.686413,K5III,Vir
65387,,,,13.44892200,-41.49756200,5.690,1.477,598.802400,-416.611694,-166.074834,-396.759250,K3III,Cen
65389,,,,13.44920500,78.64386900,5.740,0.769,87.642400,-16.030328,-6.391134,85.926689,G2.5IIIb,Cam
65433,69    Vir,,69    Vir,13.45754600,-15.97357800,4.760,1.096,85.910700,-76.652995,-30.757106,-23.642083,K1IIICN...,Vir
65515,70    Vir,,70    Vir,13.47383700,13.77878700,4.970,0.714,17.985600,-16.183798,-6.574040,4.283711,G5V,Vir
65522,,,,13.47420300,59.94578700,5.400,-0.010,71.377600,-33.117840,-13.456422,61.780995,A1Vn,UMa
65584,71    Vir,,71    Vir,13.48694500,10.81831000,5.650,1.052,98.231800,-89.267074,-36.618682,18.437637,K0III,Vir
65604,,,,13.49034800,-51.16513400,5.040,0.059,155.521000,-90.194236,-37.092950,-121.144082,A0V,Cen
65729,,,,13.51740500,-39.40730700,3.900,1.186,277.777800,-197.912019,-83.036359,-176.341407,G8II/III,Cen
65798,74    Vir,,74    Vir,13.53274600,-6.25581600,4.680,1.606,122.549000,-112.142683,-47.581390,-13.353910,M3III,Vir
65857,,,,13.54330700,-28.69276800,5.690,0.037,71.582000,-57.736132,-24.685615,-34.367339,A0/A1V,Hya
65883,75    Vir,,75    Vir,13.54767900,-15.36301200,5.520,1.228,157.728700,-139.777423,-59.952502,-41.787548,K1III,Vir
65890,76    Vir,,76    Vir,13.54946500,-10.16500000,5.210,0.964,72.098100,-65.207239,-28.004416,-12.724123,K0III,Vir
65989,81    UMa,,81    UMa,13.56869800,55.34843400,5.600,-0.014,91.575100,-47.738568,-20.787486,75.331913,A0V,UMa
65991,78    Vir,,78    Vir,13.56887000,3.65896700,4.920,0.029,56.657200,-51.839033,-22.575812,3.615721,A1p SrCrEu,Vir
66025,24    CVn,,24    CVn,13.57425000,49.01597300,4.680,0.132,55.279200,-33.218997,-14.522401,41.729729,A5V,CVn
66038,,,,13.57790300,-13.21432400,5.920,0.020,148.148100,-132.093458,-57.898490,-33.865763,A0V,Vir
66040,Heze,Heze,79Zet Vir,13.57822000,-0.59582000,3.380,0.114,22.711800,-20.799365,-9.118725,-0.236175,A3V,Vir
66048,,,,13.57994300,37.18241500,4.910,0.404,45.662100,-33.311780,-14.622295,27.596139,F2IV SB,CVn
66111,80    Vir,,80    Vir,13.59202700,-5.39619100,5.700,0.950,97.181700,-88.468334,-39.167569,-9.139167,G6III,Vir
66191,,,,13.61346000,-26.49519800,5.730,0.220,81.566100,-66.583131,-29.926257,-36.388457,A7V+...,Hya
66208,,,,13.61641200,24.61329700,5.720,1.593,140.647000,-116.588224,-52.509813,58.578206,M2III,Boo
66218,,,,13.61833900,-44.14320300,5.960,0.936,127.226500,-83.225604,-37.534168,-88.607455,G8/K0III,Cen
66226,,,,13.61973100,71.24225200,5.500,1.219,126.103400,-36.959360,-16.684517,119.405754,K2III,UMi
66229,,,,13.62008000,-61.69185600,5.630,0.493,35.727000,-15.441155,-6.972470,-31.454722,F6V,Cen
66245,,,,13.62318900,-46.42787900,5.910,-0.110,126.422300,-79.388595,-35.925099,-91.593902,B8V,Cen
66249,25    CVn,,25    CVn,13.62434500,36.29489800,4.820,0.239,60.901300,-44.713470,-20.250115,36.049969,A7III,CVn
66353,,,,13.64502100,-29.56086700,5.810,0.431,46.274900,-36.576000,-16.803967,-22.829642,F3V,Hya
66365,,,,13.64693300,-57.62271700,6.000,1.138,100000.000000,-48648.336894,-22379.812354,-84454.030682,G5Ib,Cen
66424,82    UMa,,82    UMa,13.65847200,52.92120800,5.460,0.113,53.590600,-29.312421,-13.591990,42.754857,A3Vn,UMa
66430,,,,13.65961600,10.74626900,5.570,0.348,59.988000,-53.459865,-24.808707,11.185335,F0V,Boo
66446,,,,13.66348800,-40.05170800,5.610,1.301,152.207000,-105.633969,-49.150883,-97.941966,K2/K3III,Cen
66447,Eps Cen,,Eps Cen,13.66479600,-53.46639400,2.290,-0.171,131.061600,-70.726493,-32.938100,-105.309044,B1III,Cen
66456,,,,13.66662200,-49.94995600,5.740,1.496,157.480300,-91.838266,-42.823320,-120.548372,M8III,Cen
66470,,,,13.66965600,-64.57655300,5.790,0.401,69.444400,-27.009779,-12.620480,-62.719415,F3III-IV,Cen
66516,1    Boo,,1    Boo,13.67790900,19.95571900,5.730,0.017,100.603600,-85.585022,-40.216020,34.335306,A1V,Boo
66527,83    UMa,,83    UMa,13.67896700,54.68163400,4.630,1.630,160.513600,-83.974953,-39.487818,130.971319,M2IIIvar,UMa
66541,Kap Oct,,Kap Oct,13.68225700,-85.78604300,5.560,0.183,83.752100,-5.567054,-2.623356,-83.525605,A2m...,Oct
66551,2    Boo,,2    Boo,13.68398600,22.49576800,5.630,1.009,102.986600,-86.052126,-40.602777,39.404254,G9III,Boo
66586,,,,13.69162500,64.82241100,5.850,0.073,68.212800,-26.219802,-12.435809,61.732094,A2V,Dra
66591,82    Vir,,82    Vir,13.69354900,-8.70298400,5.030,1.623,156.250000,-139.516946,-66.257172,-23.642498,M2III,Vir
66609,,,,13.69577500,-54.55942500,4.990,-0.055,83.194700,-43.564759,-20.720131,-67.780239,B8Vn+...,Cen
66637,,,,13.70030700,-58.78707800,5.380,-0.029,239.808200,-112.163063,-53.509922,-205.095280,B9IV,Cen
66666,,,,13.70637900,82.75240800,5.920,0.993,122.549000,-13.943124,-6.679297,121.569420,G9III,Cam
66691,,,,13.71093000,78.06443700,5.910,1.000,100.704900,-18.772432,-9.019774,98.527680,G7III:,UMi
66695,,,,13.71206300,34.98902100,5.980,0.857,146.842900,-108.419319,-52.134326,84.202500,G5III,CVn
66712,,,,13.71528700,-41.40104300,5.960,1.019,110.375300,-74.584158,-35.941854,-72.994168,K0III,Cen
66713,,,,13.71558700,-56.76797100,6.000,-0.096,884.955800,-436.882929,-210.574985,-740.228266,B0.5III,Cen
66724,84    Vir,,84    Vir,13.71769800,3.53790300,5.350,1.091,73.099400,-65.706132,-31.714743,4.510855,K1III,Vir
66772,,,,13.72780200,-42.06752100,5.960,-0.075,613.496900,-409.629014,-199.055573,-411.046426,B8III,Cen
66845,83    Vir,,83    Vir,13.74161800,-16.17907200,5.550,0.805,252.525300,-217.748168,-106.788163,-70.363736,G1IV/V,Vir
66931,,,,13.76024900,-26.11600900,5.810,0.023,87.032200,-69.994518,-34.751234,-38.310671,A0V,Hya
66941,1    Cen,,1    Cen,13.76147100,-33.04372100,4.230,0.390,19.402400,-14.565089,-7.237099,-10.579613,F3V,Cen
66960,86    Vir,,86    Vir,13.76564400,-12.42652800,5.500,0.898,124.688300,-108.988101,-54.303042,-26.831343,G8III,Vir
66982,,,,13.77043500,41.08874600,5.880,0.211,52.548600,-35.426806,-17.706747,34.536293,A5V,CVn
66998,,,,13.77196400,38.50362600,5.920,0.948,130.719000,-91.485298,-45.771341,81.380886,G9III,CVn
67019,84    UMa,,84    UMa,13.77657300,54.43267900,5.680,-0.039,89.047200,-46.293138,-23.230978,72.433886,B9p EuCr,UMa
67023,,,,13.77760400,-51.43276600,4.640,0.955,80.515300,-44.857648,-22.525817,-62.953029,G8/K0III,Cen
67027,3    Boo,,3    Boo,13.77870100,25.70223600,5.970,0.523,89.686100,-72.208038,-36.286093,38.896377,F6IV-V,Boo
67032,,,,13.78232000,-36.25193300,5.150,-0.007,133.868800,-96.414456,-48.564812,-79.161502,A0V,Cen
67038,,,,13.78327700,38.54269700,5.510,1.036,97.181700,-67.875905,-34.210878,60.553634,K0III+...,CVn
67063,4Tau Boo,,4Tau Boo,13.78771000,17.45690600,4.500,0.508,15.617700,-13.296143,-6.720908,4.685085,F7V,Boo
67076,87    Vir,,87    Vir,13.79038600,-17.85983900,5.410,1.623,207.468900,-176.173412,-89.207050,-63.628715,M2III,Vir
67079,,,,13.79100500,-50.24929100,5.920,0.279,64.850800,-36.993210,-18.739452,-49.859605,A3m...,Cen
67088,Alkaid,Alkaid,85Eta UMa,13.79235400,49.31326500,1.850,-0.099,31.867400,-18.529548,-9.394541,24.164506,B3V SB,UMa
67091,,,,13.79405200,-50.32068200,5.460,1.351,152.671800,-86.923902,-44.119209,-117.501003,K2III,Cen
67171,,,,13.81076000,31.19020600,5.610,1.032,87.184000,-66.357298,-34.046526,45.150970,K0III,CVn
67244,2    Cen,,2    Cen,13.82409100,-34.45077600,4.190,1.520,56.116700,-41.097871,-21.267942,-31.745313,M5III,Cen
67246,5Ups Boo,,5Ups Boo,13.82462300,15.79790500,4.050,1.520,80.775400,-69.023958,-35.731771,21.990689,K5IIIvar,Boo
67251,Heng,Heng,Nu  Cen,13.82507800,-41.68770900,3.410,-0.225,133.868800,-88.774682,-45.969560,-89.032200,B2IV,Cen
67259,Mu  Cen,,Mu  Cen,13.82694300,-42.47373200,3.470,-0.170,155.038800,-101.522043,-52.633292,-104.690333,B2IV-Ve,Cen
67267,6    Boo,,6    Boo,13.82856400,21.26410500,4.920,1.432,123.001200,-101.741463,-52.801922,44.608525,K4III,Boo
67272,,,,13.82929600,61.48931300,5.970,0.974,125.786200,-53.285819,-27.667491,110.531782,G3V,UMa
67281,89    Vir,,89    Vir,13.83119100,-18.13416800,4.960,1.059,74.906400,-63.160729,-32.834359,-23.313996,K0III,Vir
67332,,,,13.84018900,5.49722400,6.000,0.899,154.798800,-136.548609,-71.394471,14.829320,K0,Vir
67392,,,,13.85256000,34.66439900,5.890,1.635,207.900200,-151.276946,-79.720144,118.246896,M2III,CVn
67414,10    Dra,,10    Dra,13.85720500,64.72327200,4.580,1.572,113.895200,-42.996051,-22.724978,102.990335,M3III,Dra
67449,,,,13.86311700,-46.89866600,5.770,-0.153,487.804900,-294.442858,-156.207115,-356.168945,B2Vp,Cen
67450,,,,13.86317400,-69.40125800,5.730,1.704,223.214300,-69.372899,-36.804921,-208.943683,K5/M0III,Cir
67451,,,,13.86318800,34.44424000,4.760,1.611,184.162100,-134.161606,-71.178319,104.162586,K5III,CVn
67455,3    Cen,,3    Cen,13.86377900,-32.99408900,4.320,-0.146,105.374100,-78.066399,-41.432939,-57.381780,B5,Cen
67489,,,,13.86802100,-52.81153000,5.260,-0.084,79.681300,-42.517070,-22.626012,-63.478425,B9Vn,Cen
67568,,,,13.88619200,28.64813100,5.910,0.202,65.746200,-50.804751,-27.347354,31.520599,A7V,CVn
67572,4    Cen,,4    Cen,13.88681700,-31.92761200,4.750,-0.111,195.312500,-145.949303,-78.592981,-103.290534,B4IV,Cen
67573,7    Boo,,7    Boo,13.88692500,17.93286800,5.710,0.845,211.416500,-177.097484,-95.372630,65.095632,G5III,Boo
67605,,,,13.89243700,-35.66424800,5.530,0.444,52.273900,-37.363203,-20.190837,-30.477438,F3V,Cen
67622,,,,13.89530600,-53.37332300,5.870,0.009,276.243100,-144.931152,-78.460646,-221.696128,B5III,Cen
67634,86    UMa,,86    UMa,13.89750700,53.72867700,5.700,-0.032,146.842900,-76.373082,-41.402602,118.388227,A0V,UMa
67647,,,,13.89923400,-47.12816400,5.830,-0.053,100000.000000,-59797.777266,-32452.005677,-73287.741976,B2IIIe,Cen
67711,Muphrid,Muphrid,8Eta Boo,13.91141100,18.39771700,2.680,0.580,11.396000,-9.487671,-5.188142,3.596709,G0IV,Boo
67713,90    Vir,,90    Vir,13.91170700,-1.50312500,5.160,1.093,75.585800,-66.292365,-36.257342,-1.982725,K2III,Vir
67726,,,,13.91364600,-67.65210000,5.740,1.490,289.017300,-96.387855,-52.780932,-267.309770,K2III,Cir
67757,,,,13.92004200,-52.16082200,5.660,-0.072,108.225100,-58.178120,-31.984472,-85.469390,B8V,Cen
67786,Leepwal,Leepwal,Zet Cen,13.92566700,-47.28837500,2.550,-0.176,117.096000,-69.545858,-38.367530,-86.039492,B2.5IV,Cen
67794,,,,13.92749300,-82.66619000,5.950,1.411,245.700200,-27.454520,-15.163198,-243.689887,K2/K3III:p,Cha
67862,,,,13.93883700,-46.59294800,5.820,1.140,97.561000,-58.589156,-32.586735,-70.877094,K0IV,Cen
67875,92    Vir,,92    Vir,13.94107700,1.05058100,5.900,0.217,90.252700,-78.834490,-43.907830,1.654786,A8V,Vir
67883,,,,13.94248900,-54.70466500,6.000,0.780,38.699700,-19.530792,-10.887344,-31.586134,G8V,Cen
67885,9    Boo,,9    Boo,13.94282700,27.49208200,5.020,1.441,178.253100,-138.106935,-77.003319,82.286106,K3IIIvar,Boo
67973,,,,13.96080900,-63.68669600,4.710,1.075,64.267400,-24.816640,-13.990315,-57.608415,K4III,Cen
68027,Phi Cen,,Phi Cen,13.97118600,-42.10075300,3.830,-0.224,161.030600,-103.919940,-58.957456,-107.960807,B2IV,Cen
68051,47    Hya,,47    Hya,13.97531900,-24.97224900,5.200,-0.086,102.040800,-80.405648,-45.732049,-43.079526,B8V,Hya
68058,10    Boo,,10    Boo,13.97747900,21.69621900,5.760,-0.002,144.717800,-116.845013,-66.545031,53.500083,A0Vs,Boo
68064,Ups1Cen,,Ups1Cen,13.97798700,-44.80358400,3.870,-0.208,131.061600,-80.799834,-46.030955,-92.356336,B2IV-V,Cen
68115,,,,13.98818700,-50.36964700,5.920,0.957,106.157100,-58.743304,-33.673718,-81.759558,G8/K0III,Cen
68172,48    Hya,,48    Hya,14.00003700,-25.01040300,5.770,0.480,55.991000,-43.942463,-25.370709,-23.671968,F6V,Hya
68238,,,,14.01459600,-66.26891000,5.960,0.352,76.103500,-26.465490,-15.414740,-69.668380,F0V,Cir
68280,,,,14.02234100,8.89490600,5.980,0.089,82.850000,-70.646588,-41.340646,12.810455,A2V,Boo
68302,93Tau Vir,,93Tau Vir,14.02744300,1.54453200,4.230,0.121,68.965500,-59.454971,-34.898261,1.858889,A3V,Vir
68305,Ups2Cen,,Ups2Cen,14.02874800,-45.60342100,4.340,0.598,389.105100,-234.723500,-137.883491,-278.021210,F6II,Cen
68363,,,,14.03966200,-27.42977300,5.470,1.331,134.770900,-102.966870,-60.882121,-62.083706,K2/K3III,Hya
68450,,,,14.05737100,-56.21343400,5.930,1.207,167.224100,-79.827444,-47.700909,-138.982564,K2III,Cen
68483,Hadar,Hadar,Bet Cen,14.06372900,-60.37303900,0.610,-0.231,120.192300,-50.954051,-30.562870,-104.478695,B1III,Cen
68537,Thuban,Thuban,11Alp Dra,14.07316500,64.37585000,3.670,-0.049,92.936800,-34.416017,-20.758849,83.796391,A0III SB,Dra
68596,The Aps,,The Aps,14.08890300,-76.79675200,5.690,1.239,113.122200,-22.069657,-13.435885,-110.132010,M6.5III,Aps
68642,Chi Cen,,Chi Cen,14.10077000,-41.17963300,4.360,-0.198,156.494500,-100.416272,-61.562968,-103.039485,B2V,Cen
68675,49Pi  Hya,,49Pi  Hya,14.10619300,-26.68236100,3.250,1.091,30.959800,-23.563202,-14.492156,-13.902421,K2III,Hya
68714,Menkent,Menkent,5The Cen,14.11139500,-36.36995400,2.060,1.011,18.034300,-12.358808,-7.624204,-10.694288,K0IIIb,Cen
68720,95    Vir,,95    Vir,14.11189600,-9.31351500,5.460,0.347,58.038300,-48.739743,-30.076937,-9.392669,F2IV,Vir
68818,,,,14.13215400,43.85445200,5.130,1.493,157.232700,-96.170740,-60.052884,108.935120,M4.2III,Boo
68848,13    Boo,,13    Boo,14.13814500,49.45816700,5.260,1.637,168.350200,-92.727228,-58.104765,127.934546,M2III,Boo
68892,4    UMi,,4    UMi,14.14749800,77.54751400,4.800,1.368,140.056000,-25.551841,-16.098449,136.761257,K3III,UMi
68954,,,,14.15973400,-51.50467200,5.960,-0.053,251.256300,-132.054328,-83.791182,-196.648018,B9IV,Cen
68971,,,,14.16524200,-53.43894600,4.740,0.938,55.928400,-28.104578,-17.889697,-44.922838,G8III,Cen
69004,12    Boo,,12    Boo,14.17331500,25.09167700,4.820,0.541,37.425100,-28.553661,-18.260634,15.870824,F9IVw,Boo
69047,,,,14.18069000,-16.30203000,4.930,1.684,141.242900,-114.065691,-73.257993,-39.647028,M1III,Vir
69151,,,,14.20112200,69.43254800,5.180,1.595,131.233600,-38.658394,-25.121085,122.868480,M2III,UMi
69167,,,,14.20439000,2.40943300,4.990,-0.118,79.176600,-66.294802,-43.160756,3.328595,B9p Si,Vir
69193,50    Hya,,50    Hya,14.21278500,-27.26118600,5.070,1.130,66.711100,-49.626095,-32.464225,-30.556962,K2III,Hya
69205,Kang,Kang,98Kap Vir,14.21492900,-10.27370200,4.180,1.323,78.125000,-64.306477,-42.119366,-13.933635,K3III,Vir
69240,,,,14.22122600,-53.66567400,5.530,1.438,653.594800,-323.600086,-212.714053,-526.518607,K5III+...,Cen
69261,17Kap2Boo,,17Kap2Boo,14.22471800,51.78996500,4.530,0.233,50.100200,-25.879926,-17.045792,39.366041,A8IV,Boo
69271,,,,14.22799700,-0.84546300,5.890,0.489,59.382400,-49.558618,-32.702662,-0.876224,F7Vw,Vir
69313,14    Boo,,14    Boo,14.23477300,12.95944400,5.530,0.537,33.921300,-27.558849,-18.255736,7.607157,F6IV,Boo
69376,,,,14.24519100,-41.83749500,5.610,0.929,136.612000,-84.699129,-56.439798,-91.122733,G8III,Cen
69390,15    Boo,,15    Boo,14.24745800,10.10061000,5.290,1.007,81.234800,-66.527098,-44.387977,14.246759,K1III,Boo
69396,,,,14.24920800,-57.08612600,5.030,-0.074,147.710500,-66.745219,-44.577639,-124.001291,B4Vne,Cen
69436,,,,14.25669100,-18.20069000,5.530,0.001,75.643000,-59.677969,-40.026914,-23.626762,A0V,Vir
69451,Arcturus,Arcturus,16Alp Boo,14.26103000,19.18241000,-0.050,1.239,11.257500,-8.823448,-5.932531,3.698938,K2IIIp,Boo
69479,Syrma,Syrma,99Iot Vir,14.26690800,-6.00054700,4.070,0.511,22.237000,-18.333625,-12.367873,-2.324624,F7V,Vir
69491,21Iot Boo,,21Iot Boo,14.26943900,51.36723100,4.750,0.236,29.069800,-15.038822,-10.159621,22.708137,A9V,Boo
69510,Xuange,Xuange,19Lam Boo,14.27307400,46.08830500,4.180,0.087,30.358200,-17.435524,-11.802923,21.870286,A0sh,Boo
69541,,,,14.27742300,-66.58789400,5.720,-0.095,400.000000,-131.513736,-89.246894,-367.068201,B1.5III,Cir
69606,,,,14.29123700,15.26338000,5.840,1.678,233.644900,-186.053092,-127.243258,61.508516,M3III,Boo
69656,,,,14.29995000,35.50950500,4.800,1.057,71.582000,-48.021385,-33.003256,41.577411,K1III,Boo
69673,Eta Aps,,Eta Aps,14.30387700,-81.00776000,4.890,0.243,42.337000,-5.449691,-3.753584,-41.816579,A2m...,Aps
69706,,,,14.31062700,-18.71596800,5.860,0.013,102.040800,-79.494993,-54.961643,-32.742515,Ap Si(Cr),Vir
69742,,,,14.31692200,-25.81542600,5.870,0.518,18.034300,-13.338290,-9.254387,-7.853378,F7Vw,Hya
69751,Khambalia,Khambalia,100Lam Vir,14.31849800,-13.37109500,4.520,0.128,57.175500,-45.689342,-31.728277,-13.222219,A1V,Vir
69766,18    Boo,,18    Boo,14.32118800,13.00429900,5.410,0.385,26.096000,-20.874592,-14.517858,5.872224,F5IV,Boo
69772,,,,14.32330200,-37.00290700,5.930,0.082,73.475400,-48.154299,-33.529841,-44.221578,A1V,Cen
69773,Iot Lup,,Iot Lup,14.32339600,-46.05809300,3.550,-0.184,103.626900,-59.012186,-41.092372,-74.616044,B2.5IV,Lup
69789,102Ups Vir,,102Ups Vir,14.32568900,-2.26551800,5.140,1.023,80.192500,-65.730158,-45.828982,-3.170036,G9III,Vir
69804,20    Boo,,20    Boo,14.32923300,16.30694800,4.840,1.228,57.339400,-45.113965,-31.517003,16.099914,K3III,Boo
69813,,,,14.33100200,-61.27297200,5.220,0.281,48.355900,-19.046749,-13.319145,-42.404398,Am,Cen
69831,,,,14.33602900,-43.05884300,5.550,0.907,113.122200,-67.671857,-47.455537,-77.233965,G8III,Lup
69846,,,,14.33876300,-56.38649700,4.300,0.082,375.939800,-170.308593,-119.612433,-313.079238,B6Ib,Cen
69867,Psi Cen,,Psi Cen,14.34262300,-37.88529500,4.050,-0.030,79.365100,-51.222720,-36.052443,-48.736704,A0IV,Cen
69881,,,,14.34515900,-45.18706000,4.780,0.310,43.554000,-25.090555,-17.684637,-30.897712,F0IV,Lup
70020,,,,14.37214500,-34.78679200,5.570,-0.088,420.168100,-280.643842,-200.789124,-239.715906,B8V,Cen
70025,Eps Aps,,Eps Aps,14.37310800,-80.10894500,5.060,-0.108,197.628500,-27.604109,-19.760051,-194.691025,B4V,Aps
70041,,,,14.37697100,-58.45911700,4.760,0.795,117.508800,-49.947049,-35.830428,-100.149001,G8/K1 + F/G,Cen
